filename,meanpositive,meannegative,perc_positive,perc_negative,perc_neutral,total_postive,total_negative,total_neutral,std_positive,std_negative,new_cases,new_death,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
DailyTweets/corona_tweets_98.csv,0.249319816590133,-0.277941253204276,0.378751276116159,0.254102037975973,0.367146685907868,1461369,980424,1416594,0.000160191081632,0.000232656056026,328974,10882,18403870,954537,2471228,67556,5204646,133286
DailyTweets/corona_tweets_99.csv,0.26150913771041,-0.254159564743109,0.404104435528103,0.256489368112216,0.339406196359681,1569342,996078,1318086,0.00015507417541,0.000207422919893,349566,10616,18753436,965153,2523526,66820,5286054,133410
DailyTweets/corona_tweets_100.csv,0.264902094507201,-0.258413138464509,0.422106084116712,0.25991861931926,0.317975296564028,1663721,1024463,1253292,0.000153096243874,0.000205204232853,358056,13250,19111492,978403,2583240,63872,5378574,131040
DailyTweets/corona_tweets_101.csv,0.258890348308052,-0.24375467138866,0.392709485256303,0.257170380721758,0.350120134021939,1498967,981616,1336404,0.000159867142981,0.000216384615598,377430,9412,19488922,987815,2617032,64660,5464458,132234
DailyTweets/corona_tweets_102.csv,0.292399052543536,-0.231438021870262,0.428189609436234,0.25862848276868,0.313181907795087,1602867,968139,1172352,0.000187302213584,0.000204703331215,362546,9274,19851468,997089,2635886,64104,5537284,132788
DailyTweets/corona_tweets_103.csv,0.267628629900973,-0.239422829917729,0.400404741254698,0.244073560460479,0.355521698284823,1553970,947249,1379779,0.000166981502262,0.000222472978713,319576,6104,20171044,1003193,2672238,64744,5608494,134470
DailyTweets/corona_tweets_104.csv,0.260889357899224,-0.240809934520958,0.387569514793237,0.254261290567379,0.358169194639384,1521932,998449,1406481,0.000159633760522,0.000211160247973,319922,7444,20490966,1010637,2703656,64988,5666980,134702
DailyTweets/corona_tweets_105.csv,0.25969979211095,-0.247857217197395,0.419841284568233,0.242891973762311,0.337266741669456,1832679,1060265,1472227,0.000155196833142,0.000200512394281,384132,11456,20875098,1022093,2733418,65730,5729960,134592
DailyTweets/corona_tweets_106.csv,0.265732682733103,-0.260586806531496,0.409049238437235,0.219265648031981,0.371685113530784,1457712,781388,1324559,0.000163663990787,0.000241573334883,401864,9880,21276962,1031973,2762528,66590,5791902,135874
DailyTweets/corona_tweets_107.csv,0.279412907791477,-0.268535356459079,0.472586402019674,0.199496532311889,0.327917065668437,1628580,687485,1130035,0.000155144527339,0.000277542928535,417770,10302,21694732,1042275,2795334,67168,5883122,137174
